TARGET,TEXT,STANCE
俄罗斯叙利亚反恐行动,两面手段，大国叫博弈，小国叫被欺压！,AGAINST
俄罗斯叙利亚反恐行动,// @高程CASS : 美国：俄罗斯背后支持乌东武装，那叫做赤裸裸的“侵略”；土耳其炮轰、空袭和地面部队开赴叙利亚，叫做“合法自卫权”。,FAVOR
俄罗斯叙利亚反恐行动,叙利亚问题完全是美国造的孽，美国是全人类的共同敌人！,FAVOR
俄罗斯叙利亚反恐行动,你们才是自由民主的最大威胁。,AGAINST
俄罗斯叙利亚反恐行动,重返亚太其实不用太放在心上，美国真正的逆鳞在于石油美元，摸摸石油美元，美国就会屁颠屁颠的回去了。,FAVOR
俄罗斯叙利亚反恐行动,巴马涅// @徐天寧 : 俄罗斯在乌克兰克里米亚的绝对失分，靠强势介入叙利亚巧妙地找补回来了，而现在亚美尼亚和阿塞拜疆的纳卡事件，冲突双方都在找俄罗斯调停，再看看美国这一阶段都干了些什么？三十年河东，三十年河西。,FAVOR
俄罗斯叙利亚反恐行动,钱没了主要，油价这么低,AGAINST
俄罗斯叙利亚反恐行动,只有通过战争的洗礼 俄罗斯军队才是真实的北极熊 中国也一样 一条真实的东方龙须要百般锤炼,FAVOR
俄罗斯叙利亚反恐行动,这个普京真的顶赞，确实很有战策头脑的普京，即防恐又防北约又可巩固疆境安全。,FAVOR
俄罗斯叙利亚反恐行动,就爱老毛子这点,FAVOR
俄罗斯叙利亚反恐行动,俄熊多帮帮忙。,FAVOR
俄罗斯叙利亚反恐行动, 这是好事情啊 美国在伊拉克， 俄罗斯 在 叙利亚 ，而伊拉克和 叙利亚 可是接壤的，叙利亚背后是伊朗，土耳其又在叙利亚另一边 这里可乐子大去了。很明显， 反恐 已经成为一个借口，美俄对峙已经成为核心，这场中东大战估计会玩很久，美国能脱得了身吗,AGAINST
俄罗斯叙利亚反恐行动,IS最能打的是车臣人马，其次是伊拉克复兴党的人马！估计俄罗斯最担心的还是车臣人马,AGAINST
俄罗斯叙利亚反恐行动,沙特：看着你们那么痛苦，我很开心,FAVOR
俄罗斯叙利亚反恐行动,捅了马蜂窝啊！我的天，俄罗斯挺住,AGAINST
俄罗斯叙利亚反恐行动,打击恐怖主义还要停手 恩？这种道理我有点不懂,AGAINST
俄罗斯叙利亚反恐行动,有俄邻邦主持正义，叙利亚避免了伊拉克利比亚的下场，应该给俄邻邦人民给亲爱的普京点赞。,FAVOR
俄罗斯叙利亚反恐行动,看来你的亲人天天在叙利亚捣乱!,FAVOR
俄罗斯叙利亚反恐行动,饿毛说话能相信？,AGAINST
俄罗斯叙利亚反恐行动,产油国们好好打，打几年，中国小小地幸福一下,FAVOR
俄罗斯叙利亚反恐行动,北约这个世界最大的侵略集团早该解散了！,FAVOR
俄罗斯叙利亚反恐行动, 他很了不起。受西方制裁，勇敢的带领俄罗斯突围，满手的烂牌但打得十分精彩。,FAVOR
俄罗斯叙利亚反恐行动,俄罗斯要是派地面部队的话美国恐怕就要转而支持ISIS了，没有比让敌人自相残杀更划算的事了。,FAVOR
俄罗斯叙利亚反恐行动,当今世界还是美俄争霸的世界,AGAINST
俄罗斯叙利亚反恐行动,遇到搬起石头要砸自己脚的人，千万别凑过去，容易一起被砸了。以前不是没被砸过，一定要长心。,NONE
俄罗斯叙利亚反恐行动,美国在中东已经没有任何说服力，俄罗斯做得再差，也不会比美国更差。// @水均益 : 普京此剑可封喉否？,FAVOR
俄罗斯叙利亚反恐行动,以反恐为名、出兵支持政府军，可又力不从心，无法坚持，唯有见好就收。,AGAINST
俄罗斯叙利亚反恐行动,亲美派快被打晚时美国佬就和谈，前几年干嘛去了？接着打！把蒋介石赶到海里去。,NONE
俄罗斯叙利亚反恐行动,老美也在那屁屁，它们飞机飞到别国上空就无视人家的领空权益，现在又强调领空权了，终于露出了本来面目。,FAVOR
俄罗斯叙利亚反恐行动,毛子靠得住，母猪上树，朝鲜战争，先让金胖出手，又拉兔下水，空军成空~,AGAINST
俄罗斯叙利亚反恐行动,打啊！不试试，都是耍嘴皮,NONE
俄罗斯叙利亚反恐行动,叙利亚总统巴沙尔肯定了俄罗斯在叙利亚的反恐效果。他说，俄罗斯空军参与前，美国领导的反恐行动用了一年时间。恐怖分子越反越多，占领了叙利亚大部分领土。现在在俄罗斯的支持下，我们的军队正全线出击，收复失地。,FAVOR
俄罗斯叙利亚反恐行动,俄军费不足，阿萨德前途未卜等消息一时甚嚣尘==又说实话了。,AGAINST
俄罗斯叙利亚反恐行动, 有俄邻邦主持正义，叙利亚避免了伊拉克利比亚的下场，应该给俄邻邦人民给亲爱的普京点赞。,FAVOR
俄罗斯叙利亚反恐行动, 普京借力打力，要继续领导打击IS！美利坚敢跟吗？ // @高程CASS : 俄罗斯 将出动三款战略轰炸机投入 叙利亚 反恐 战争。,FAVOR
俄罗斯叙利亚反恐行动,要碰毛子的逆鳞……作死,FAVOR
俄罗斯叙利亚反恐行动,奥巴马之意显然不在反恐，而在颠覆巴沙尔政权。,FAVOR
俄罗斯叙利亚反恐行动,很显然是毛子妥协的产物，二流国家做一流国家的梦,AGAINST
俄罗斯叙利亚反恐行动,但是伊拉克的摩苏尔的百姓却非常害怕联军空袭！因为伊拉克的联军都是以美国为首的，美国就是要炸死百姓和政府军！而对ISIS视而不见并加以保护！！在叙利亚的拉卡就不同了，以叙政府军和俄罗斯联合的战机一般都是瞄准ISIS的孤力的目标打击！这些新闻都是正义的记者冒死留在那里的最真实的报道！！,FAVOR
俄罗斯叙利亚反恐行动,哀悼俄罗斯战友 向土耳其开炮！！！,FAVOR
俄罗斯叙利亚反恐行动, 真汉子，大丈夫!,FAVOR
俄罗斯叙利亚反恐行动,打仗要钱，叙利亚长期战乱没钱。只能把他买了。,AGAINST
俄罗斯叙利亚反恐行动,想打谁就打谁 真牛,AGAINST
俄罗斯叙利亚反恐行动,俄罗斯早就把资料公布出来美国才马后炮 之前干嘛去了,FAVOR
俄罗斯叙利亚反恐行动,为了配合俄罗斯在叙利亚的反恐行动，叙利亚西部拉塔基亚的空军基地，正在加建设施。获准进入基地采访的俄罗斯RT电视台记者报道，基地力求每个层面、以安全为修建工作的首要考虑，甚至在战机弹射座椅下面设有救生背包，让飞行员在恶劣的情况下自救。,FAVOR
俄罗斯叙利亚反恐行动,应该惩罚这悲惨现状的始作俑者——美国！同时珍惜我们现在的和平！,FAVOR
俄罗斯叙利亚反恐行动,土鸡：你也再来试试！恶厮：试试就试试！轰…又一架恶鸡掉下来了…,AGAINST
俄罗斯叙利亚反恐行动,刚才看到报道，俄罗斯拒绝美国邀请共同打击伊叙极端恐怖组织，看来白发小律师的预言不准。他妈的普王八，不给老子面子！,AGAINST
俄罗斯叙利亚反恐行动,八路军啊 一个子弹消灭一个敌人,NONE
俄罗斯叙利亚反恐行动,是不是后台金主不得而知，但是美国和中东一帮伙伴为推翻阿萨德，滥发了好多金钱和武器，到最后很多流入了恐怖分子之手，成就了ISIS，这是明摆着的。说奥巴马访问清真寺，说沙特将消灭ISIS，洗地吗？他们自己擦屁股，博主帮忙舔啊。ISIS会被消灭，但是谁头上也没刻恐怖分子的字，到最后被收编的多吧,FAVOR
俄罗斯叙利亚反恐行动,中東現在的戰爭就是美俄反恐口號下暗自消滅敵對勢力扶持自己傀儡的戰爭。不敢想象中國變成第二個中東，中國現在是夠肥了。,AGAINST
俄罗斯叙利亚反恐行动,所以搞了半天还得俄罗斯出马么,FAVOR
俄罗斯叙利亚反恐行动,美帝的日子也不好过了？,NONE
俄罗斯叙利亚反恐行动,不是没有密谈，而是交易没有成功。,NONE
俄罗斯叙利亚反恐行动,证明俄罗斯真的很缺钱！,AGAINST
俄罗斯叙利亚反恐行动,叙利亚人觉醒吧  你们让百姓生活在水深火热当中 握手言和筑和平,AGAINST
俄罗斯叙利亚反恐行动,莫斯科上了华盛顿的当，深陷叙利亚。国内经济一片惨淡，如今有陷入战争。危险啊。,AGAINST
俄罗斯叙利亚反恐行动,如果街上有个熊孩子一直不听话，瞎闹腾，喊谁家的死逼啊，没人理，要解决这个问题很简单，过去死劲往死里踢，最多20秒他家里人就不知道从哪儿会冒出来，20秒以前这帮人假装没听见，目前俄罗斯炸ISIS就是这个原理，某些逼国家就跳出来了,FAVOR
俄罗斯叙利亚反恐行动,普大总统和梅总理,FAVOR
俄罗斯叙利亚反恐行动,俄罗斯需要普京这样气质的形象！,FAVOR
俄罗斯叙利亚反恐行动,我当然相信。世界不就是它搅乱的吗！,AGAINST
俄罗斯叙利亚反恐行动,无耻国家，没有之一,FAVOR
俄罗斯叙利亚反恐行动,打不动了自然会停火，现在停火必留后患,AGAINST
俄罗斯叙利亚反恐行动,中国没俄罗斯的气魄和家底。叙利亚是桥头堡。朝鲜算什么？三千里江山？,FAVOR
俄罗斯叙利亚反恐行动,:巴沙尔是独裁者，卡扎菲也是，萨达姆也是。。。但不是外力强势介入，普通平民起码不会沦为难民。,AGAINST
俄罗斯叙利亚反恐行动,只能说普京中了美国的套，一边油价下滑，财政收入减少，一边军事开支巨大，如果战争拖长了，普帝就麻烦了。,AGAINST
俄罗斯叙利亚反恐行动,土耳其这是晚清政府的做法啊！,FAVOR
俄罗斯叙利亚反恐行动,抓紧打，强大的俄罗斯军队是世界平衡的一个重要因素,FAVOR
俄罗斯叙利亚反恐行动,：欧美纷纷澄清关系、无意卷入大国正面冲突。以战斗格民族著称的北极熊和强人的一贯作风。土鸡这次肯定挨揍，对于一个超级核大国，怎容忍你的挑衅。,FAVOR
俄罗斯叙利亚反恐行动,磨合了几个月，中俄两国在叙利亚问题上终于有些战略协调默契了。中国早就该明确支持俄罗斯在叙利亚的反恐行动，然后积极从中斡旋，交换俄罗斯对中国扮演政治角色的支持，通过提高自己在这种重大国际事务中的存在感和话语权，提升国际影响力和地位。,NONE
俄罗斯叙利亚反恐行动,土耳其也别埋怨俄罗斯，你的对与错那要看你是跟随混，你跟美欧混就不用说了！// @人间正道是良心86 : 土鸡不应该在俄罗斯背后捅一刀。土耳其也曾深受恐怖袭击之害，特别是上个月安卡拉的爆炸案，有近百人死去。所以各国应该联合起来反恐，因为恐怖分子践踏的是全人类的价值。,AGAINST
俄罗斯叙利亚反恐行动,缓和同俄国的关系，先对付东亚，这是美国人的策略。,NONE
俄罗斯叙利亚反恐行动,沙特等伊斯兰国家，女性没人权。怎么没人去制裁，联大大，呵呵呵呵,AGAINST
俄罗斯叙利亚反恐行动,土鸡就是猪一样的队友！这下可以明着打土库曼人，还可以部署防空导弹！土鸡脑袋就米一样大！缺智商,FAVOR
俄罗斯叙利亚反恐行动,俄罗斯就是国际中敢言的豪迈大国,FAVOR
俄罗斯叙利亚反恐行动,炸的都是土耳其的亲人说的,FAVOR
俄罗斯叙利亚反恐行动,普京这次怕是要怂了，俄罗斯vs北约。,AGAINST
俄罗斯叙利亚反恐行动,这一批战利品会有一部分被弄到中国一部分去到俄罗斯 研究研究,AGAINST
俄罗斯叙利亚反恐行动,美国急于脱身中东重返亚太，却给了俄罗斯强势介入的机会，叙利亚、伊朗、伊拉克和黎巴嫩真主党与俄罗斯的反恐合作，无疑挑战了美国的战略利益,FAVOR
俄罗斯叙利亚反恐行动,现有的物质文化，同落后生产力之间的矛盾，导致了区域发展中产生分歧，是依附，或者搞独立都是一种很艰难的抉择。前者会被依附国无情制约，后者又会被时代发展所抛弃。,NONE
俄罗斯叙利亚反恐行动,普京举行年度记者会，讽刺土领导人舔腚美国；俄已在叙部署S-400，普京叫号土战机再来侵犯叙利亚领空；驻伊土军遭IS炮击，形势将如何发展？北约邀黑山入伙，俄将如何应对？欢迎收看CCTV4今晚21：30直播的《今日关注》，欢迎大家提问。,NONE
俄罗斯叙利亚反恐行动,恐怖分子不是孙悟空，划个圈他就不跑出来？,AGAINST
俄罗斯叙利亚反恐行动,普京一针见血，什叶派之弧的形成和巩固，将成为当今国际时局转变的枢纽。,FAVOR
俄罗斯叙利亚反恐行动,感觉是俄罗斯在背后鼓动，当年斯大林就鼓动老金，,AGAINST
俄罗斯叙利亚反恐行动,土耳其，死在IS手上的比利时冤魂还在哀嚎呢,FAVOR
俄罗斯叙利亚反恐行动,美国不要脸了，自己支持的ISIS，现在说打击ISIS是共同利益了,NONE
俄罗斯叙利亚反恐行动,接下去，美国还会继续在中东煽风点火的！,FAVOR
俄罗斯叙利亚反恐行动,应该是＂内心的＂；你又写错字了。,NONE
俄罗斯叙利亚反恐行动,北极熊就是这么简单干脆不管后果,AGAINST
俄罗斯叙利亚反恐行动,把自己国家的命运交托给外国，然后……,AGAINST
俄罗斯叙利亚反恐行动,伟大的俄罗斯！正义的使者！圣诞快乐,FAVOR
俄罗斯叙利亚反恐行动,美国援助朝鲜的面粉的袋子上也有美国国旗，结果怎么着～朝鲜政府说这事缴获的～,AGAINST
俄罗斯叙利亚反恐行动,日本就像亚洲的毒瘤，准确的说是中国的毒瘤，迟解决不如早解决！！三胖点火，我们火中摘瘤。。。。。。这是超越政治的问题！日本人知道，他们迟早会喂王八的，为了生存，没什么他们不敢干的！！,NONE
俄罗斯叙利亚反恐行动, 美国一边通过扶持 叙利亚 反对派武装向ISIS不断提供武器装备和物资，支持ISIS金主土耳其和沙特给 俄罗斯 打击恐怖组织的行动使拌，各种手段阻止和破坏俄欧达成 反恐 合作；另一边高呼【用公正平等自由的精神战胜恐怖组织的价值观】，将自由灯塔的绿茶圣母性完美发挥。,AGAINST
俄罗斯叙利亚反恐行动,ISIS最可恨的地方就是手段残忍，泯灭人性。,FAVOR
俄罗斯叙利亚反恐行动,Isis杀异教徒买卖妇女抓女性做性奴隶毁灭历史遗迹这些反人类的事你都无视了有意思？照你的理论美国人民用枪杆子赶走英国佬建立美国也是枪杆子出政权啊,FAVOR
俄罗斯叙利亚反恐行动,跟心有余无关和智慧有关。普大帝先发狠话后又再次警告，凸显了俄罗斯民族的智慧，又赢得了道德，又为进一步切断土耳其和ISIS联系，狠狠打击涉及到车臣叛匪的恐怖势力打下基础！团结了俄罗斯民族同仇敌忾的勇气。用一架飞机和一个飞行员的代价赢得如此多的利益，太划算了！// @汪亚民 : 普京心有余而力,FAVOR
俄罗斯叙利亚反恐行动,都是一个地球上的人，人类何苦为难人类。大家一起和谐生活共创美好家园不行吗？,AGAINST
俄罗斯叙利亚反恐行动,普大大啊，派兵进去杀死他们！Is杀了中国人，中国会不会也参战。到时候俄中法vs土耳其is,FAVOR
俄罗斯叙利亚反恐行动,飞行员想说，面包我不要，你能多给我个少女么,AGAINST
俄罗斯叙利亚反恐行动,这背后一定存在着肮脏的屁眼交易,AGAINST
俄罗斯叙利亚反恐行动,当年看萨科齐觉得法国领导人水平已跌到历史地板，然后见奥朗德才知地下室还深，这时再看下台后萨科齐言行，其实人什么都明白。普京说得没错，主权对欧洲已是奢侈品，美国就是如今欧洲的宗主国。被链子拴着的国家，你怎么指望它以正常智商行事？// @龙熙雅 :傻客气以后就全面投美了。实力不济。,FAVOR
俄罗斯叙利亚反恐行动,普京还有后手，等着瞧,FAVOR
俄罗斯叙利亚反恐行动,一朝为特工，终生为特工// @阿宝背书的美好生活 : // @夜郎国主 : // @夜郎国议长 : 资料，这家伙和特务斯特列科夫一样，都是老毛子非法吞并克里米亚的关键阴毛者。// @夜郎国议长 : 后续，以色列情报部门今天说，信使是俄罗斯特务部门秘书长，上校 Igor Sergun，神秘死于元月4日，俄罗斯怀疑是土耳其干的。,AGAINST
俄罗斯叙利亚反恐行动,世界一直都存在双重标准，中东的战争死难者大国也极少数动容过,AGAINST
俄罗斯叙利亚反恐行动,俄罗斯驻黎巴嫩大使亚历山大17日表示，俄罗斯从叙利亚撤军并不是停止在叙反恐行动。他说，在军事层面，俄罗斯在叙利亚的反恐行动仍在有序进行。在政治层面，俄罗斯强力推动叙利亚有关各方举行和谈。,FAVOR
俄罗斯叙利亚反恐行动,问题是土耳其没忍住,NONE
俄罗斯叙利亚反恐行动, #俄罗斯打击isis# 没有恐怖分子欧美怎么活下去？,FAVOR
俄罗斯叙利亚反恐行动,吹吧、当年米洛舍维奇就是太相信毛子才这样悲慘的，现在巴萨尔又步入后尘了！,AGAINST
俄罗斯叙利亚反恐行动,is的设施基本被炸光了。撤出让叙自己收拾残局是不错的选择。,FAVOR
俄罗斯叙利亚反恐行动,你比谁都牛，你在这说的头头是道，但^_^你这么牛，可是你怎么当不了总统呢……你这么牛你怎么说了不算呢,NONE
俄罗斯叙利亚反恐行动,西方就是进化少了几千年，特征是体毛多，好斗，直接,AGAINST
俄罗斯叙利亚反恐行动,"说实话了，土鳖跟恐怖分子是亲人,和IS是亲人，和中国东突暴恐分子更是亲上加亲。土鳖不但包庇、资助东突，每年还在欧美怂恿下，专题策划疆独酵母热屁亚走进联合国，搞个议案，合谋把中国恶心一顿！",FAVOR
俄罗斯叙利亚反恐行动,毛子没实力打持久战。叙政府不知道结局了,AGAINST
俄罗斯叙利亚反恐行动,双重标准，西方特色,FAVOR
俄罗斯叙利亚反恐行动,胜一场都是提气的！平和一点,FAVOR
俄罗斯叙利亚反恐行动,苏联解体，大家以为冷战结束了。二十几年过去了，逐渐恢复元气的俄罗斯继承了前苏联的衣钵，重新回到争夺世界霸权的舞台，人们才发现，原来冷战并没有结束，只是中场休息。,AGAINST
俄罗斯叙利亚反恐行动,土耳其曾经说过，我们跟Isis有360°的区别。,NONE
俄罗斯叙利亚反恐行动,前段时间，莫斯科街头招贴广告：吸烟杀死的人比奥巴马都多。老毛子做广告都不忘揶揄奥巴马。// @占豪 : 老毛子人的嘴都毒蛇,AGAINST
俄罗斯叙利亚反恐行动,美国、北约对真反恐后背插刀,FAVOR
俄罗斯叙利亚反恐行动,土耳其偷袭俄罗斯反恐战机一事，看来不是意外事件，而是土方蓄谋已久的暴力行为。俄罗斯不应该忍让，应该果断出手，痛击为北约效犬马之劳的土狗。否则，不良反应持续下去，俄罗斯周边芬兰、波兰等这些北约的小喽啰都可能兴风作浪。我们的毛老当年说得好：打得一拳开，免得百拳来。,FAVOR
俄罗斯叙利亚反恐行动,不去演相声，可惜了。,AGAINST
俄罗斯叙利亚反恐行动,额，是我不太清楚国际形式吗，美国惹的祸俄国去擦屁股，美国还嫌弃它擦的不干净？,FAVOR
俄罗斯叙利亚反恐行动,自俄罗斯对叙利亚境内极端武装目标展开空袭行动以来，许多西方媒体组成反俄阵线，援引“未经证实”、“未具名人士”消息称俄罗斯意图消灭叙利亚反对派，宣称俄罗斯的行动非法并造成平民伤亡。埃尔多安就是美国人的马桶，属于必须品，用到的时候很急，很重要，用完之后就……,FAVOR
俄罗斯叙利亚反恐行动,叙一战，俄国收获颇丰；而山姆的老大信誉和形象又大打一折扣，小弟们怕是不敢再跟那么近了。,FAVOR
俄罗斯叙利亚反恐行动,阿萨德认为所有的反对派都是恐怖分子，普金说认定轰炸对象是根据阿萨德的。,AGAINST
俄罗斯叙利亚反恐行动,我们国家还是得支持伊朗核叙利亚，让他们多消耗霉国的战略力量,AGAINST
俄罗斯叙利亚反恐行动,挺你俄罗斯老男人,FAVOR
俄罗斯叙利亚反恐行动,美国是世界最大的恐怖主义了，天天把几百人害的流离失所，以后估计得审判反人类罪了。,FAVOR
俄罗斯叙利亚反恐行动, 放心吧！一切均在普某人的意料之中。,AGAINST
俄罗斯叙利亚反恐行动,不排除俄军机试探性的幅度过大，但又如何能鸡蛋里挑骨头？在打仗不是？牙齿和舌头难免碰刮！重要的是，普京扛的是中东反恐大旗，打击中过点界、压点线无足轻重。理性接受过界压线的国家，实质是与俄罗斯默契开演，吹响了日后中东友好合作的前奏。当然，土浑然不懂这些！,AGAINST
俄罗斯叙利亚反恐行动,他们交流的是哪方的经验呢？做恐怖分子还是剿恐怖分子？,AGAINST
俄罗斯叙利亚反恐行动,总耍流氓也不是回事,AGAINST
俄罗斯叙利亚反恐行动,敢惹战斗民族，也不知道土耳其怎么想的。,FAVOR
俄罗斯叙利亚反恐行动,中国有些方面得像俄罗斯学习，学习民族的血性，学习他们的先进的军事技术，日本之所以惧怕俄罗斯，无惧中国，答案就在其中 // @红星闪闪少帅11 : 猴哥八路运动到中东看看// @毛猴大哥V :这才叫战略空军。 // @枭1964 :转发微博,FAVOR
俄罗斯叙利亚反恐行动,普京真会玩儿，土耳其打掉了自己的战机，自己不是对土耳其进行报复，而是趁机在叙利亚部署反导系统，趁机加强了自己在中东地区的军事存在，这哪是反恐，分明是在土耳其南部搞了个禁飞区，分明是在向北约叫板，向美国叫板嘛！这说明普京活学活用了中国哲学之“小不忍则乱大谋”以及“打退不如吓退”！,FAVOR
俄罗斯叙利亚反恐行动,英雄们一定要注意安全啊！,FAVOR
俄罗斯叙利亚反恐行动,如果没有战争美国那些军火商就准备倒闭了！所以必须制造一些问题出来！,FAVOR
俄罗斯叙利亚反恐行动,英雄，皆可敬！,FAVOR
俄罗斯叙利亚反恐行动,还有几天前泄露的is情报八成就是老毛子故意泄露给美国的！,AGAINST
俄罗斯叙利亚反恐行动,有很多大名人在央视大谈沙特压油价是害美国？我对这些专家为何能出此言理解。但，我对国家为何养一群美狗不理解？？？,FAVOR
俄罗斯叙利亚反恐行动,叙利亚问题成了世界焦点，美俄两国都想在叙利亚问题上，成为地区主导力量。其实叙利亚问题，还是应该交给叙利亚人来解决！既然不相爱，何必要干涉？,AGAINST
俄罗斯叙利亚反恐行动,没用的。只要土耳其在，ISIS是打不垮的!,AGAINST
俄罗斯叙利亚反恐行动,红警，普京就是尤里。,AGAINST
俄罗斯叙利亚反恐行动,去捞够便宜就回去，过几天再来捞,AGAINST
俄罗斯叙利亚反恐行动,从克里米亚到叙利亚在到伊拉克、土耳其，这是普京写的剧本还是美国给他挖的坑啊,AGAINST
俄罗斯叙利亚反恐行动,说的好，国威需要蛮横的力量。,FAVOR
俄罗斯叙利亚反恐行动,不管怎么说 普京走路的样子还是帅帅的 多说一句年纪不小了还是依旧一身肌肉让我们这些虚男们情何以堪啊,FAVOR
俄罗斯叙利亚反恐行动, 反恐 时期，越界不是侵犯，总统讲话强词夺理。土应和恐怖组织划清界限，不支持推翻巴沙尔合法政府，土不应为一点石油利益和恐怖组织为谋，土应该支持参与打击恐怖组织。土不应为自己私心威胁 叙利亚 安全，土应向俄邻邦道歉，赔礼，避免制造惨剧。 @土耳其航空公司TK @ 俄罗斯 卫星网,FAVOR
俄罗斯叙利亚反恐行动,俄式反恐，真实高效,FAVOR
俄罗斯叙利亚反恐行动,明显美国和俄罗斯在一带打一场木偶战，各自提着木偶制造混乱，抢夺利益。中国的一带一路方针恐成空想。,AGAINST
俄罗斯叙利亚反恐行动,国家大事岂是你这一介草民能理解的,NONE
俄罗斯叙利亚反恐行动,俄军方表示，和据《新闻联播》报道一样。,AGAINST
俄罗斯叙利亚反恐行动,闹吧闹吧，中国又迎来机遇闷头发展啦,FAVOR
俄罗斯叙利亚反恐行动,空袭油田、阻断资金流，会导致更多的平民没有粮食,AGAINST
俄罗斯叙利亚反恐行动,欧美不敢出头。俄罗斯摆平,FAVOR
俄罗斯叙利亚反恐行动,俄罗斯卫星网，专业造谣第一网,AGAINST
俄罗斯叙利亚反恐行动,把isis当亲戚的不止是土耳其人吧？还有那些把土耳其当亲戚的人吧？,AGAINST
俄罗斯叙利亚反恐行动,普京比老美良心了几十倍,FAVOR
